date,window_length,beta,abs_beta_change,eg_pval,adf_pval,phi_hat,half_life,spread_std,spread_daily_chg_std,eg_pass,adf_pass,strict_pass
2023-01-31,500,0.5985476430923178,0.013699952396914461,0.03985051615523341,0.0006366713402347205,0.9582676942365413,16.26033114926067,0.035961769785983005,0.009901092984948122,1,1,1
2023-02-28,500,0.643719760274494,0.045172117182176175,0.10447115174655586,0.0024603526281589388,0.9630426306918698,18.4065683729959,0.035240632122242356,0.009698756870255256,0,1,0
2023-03-31,500,0.6318006835013321,0.01191907677316184,0.11248492246278419,0.0027464605404735453,0.9642578453588504,19.044312235396962,0.03586695941158763,0.009657350502259757,0,1,0
2023-04-30,500,0.5884179573811317,0.04338272612020044,0.4563601941038422,0.03117294072141241,0.976437717613882,29.069707784470413,0.038314744877166275,0.009417414760100976,0,1,0
2023-05-31,500,0.4924045940203549,0.09601336336077676,0.4142332354328669,0.025408266620190748,0.9779488586441847,31.08575765466609,0.0427062015713921,0.009500952448807293,0,1,0
2023-06-30,500,0.4395473960780258,0.052857197942329126,0.3788480585463021,0.0212235987476678,0.9775993236912526,30.595254109274993,0.04414701635253072,0.00968468242277392,0,1,0
2023-07-31,500,0.40716396409088,0.03238343198714577,0.25330392472301916,0.010135116009647614,0.9745466021907518,26.883947022833564,0.044815853472318985,0.009990415148976282,0,1,0
2023-08-31,500,0.3919573011903023,0.015206662900577705,0.2908703940884625,0.012923479202821529,0.975848887781002,28.35243909889335,0.045293195295730004,0.00993342778431556,0,1,0
2023-09-30,500,0.36565294026921225,0.026304360921090064,0.3550012512383346,0.018698930775782704,0.9772661841283188,30.14179611881187,0.045628842118970024,0.00993520717528538,0,1,0
2023-10-31,500,0.34381025953300465,0.021842680736207598,0.39972441184447616,0.02362534039976627,0.9791632259116968,32.91778077348665,0.04696515527772193,0.009764570223612214,0,1,0
2023-11-30,500,0.3521506656315356,0.008340406098530928,0.4174268984748752,0.02581390656055227,0.9798898976012353,34.11986367086225,0.04776807316483837,0.009730205180037267,0,1,0
2023-12-31,500,0.37868607389905595,0.026535408267520377,0.7669027627364586,0.1288045518460853,0.9876968487072553,55.99170645908831,0.05198595994189728,0.009608539164728246,0,0,0
2024-01-31,500,0.4106555914544447,0.03196951755538874,0.7369460081608571,0.11143005631002734,0.9882508124688715,58.64807245055347,0.055964800829077614,0.00940940992423677,0,0,0
2024-02-29,500,0.5100719385258197,0.09941634707137498,0.9580810367363888,0.4627701704849828,0.9945995919641232,128.00400414172512,0.06308794273318227,0.008937506884609921,0,0,0
2024-03-31,500,0.6239227276331482,0.11385078910732849,0.9449741650948543,0.4062086974683845,0.9941646785487457,118.43783507147329,0.06799367395170423,0.008655640316538097,0,0,0
2024-04-30,500,0.7151083442159745,0.09118561658282631,0.973904973875276,0.5600729364915078,0.9965869660624366,202.74150558743148,0.07301777588538272,0.008752622621221609,0,0,0
2024-05-31,500,0.7167068699549363,0.001598525738961798,0.9254971549544271,0.34303693529381984,0.9948785382698685,134.994799268519,0.07866343587008744,0.008789921703849558,0,0,0
2024-06-30,500,0.7400032013484613,0.02329633139352505,0.8783364773098945,0.23960286378075307,0.9936608532296234,108.99698274576912,0.07988475309745129,0.008795180368020494,0,0,0
2024-07-31,500,0.7897726455406604,0.049769444192199086,0.6657571933327713,0.08027722624762024,0.9903763792964642,71.67848084762778,0.07823040413205691,0.009000377511033223,0,0,0
2024-08-31,500,0.8457073875202576,0.05593474197959725,0.6942310826111477,0.09134129340150055,0.9899909376579101,68.90480491298611,0.07497287001738648,0.009411607210495615,0,0,0
2024-09-30,500,0.8347443061572357,0.010963081363021931,0.6730016292995357,0.08294248484230038,0.9890743631928882,63.09506004746514,0.07107600293894076,0.009360892452467568,0,0,0
2024-10-31,500,0.7657019781223403,0.0690423280348954,0.3918877069527758,0.022701783643610588,0.9858619953520238,48.679832169133185,0.06655467075802761,0.009220729397829823,0,1,0
2024-11-30,500,0.7511236878902879,0.014578290232052371,0.2818882382663411,0.012219951197074346,0.9824852253787687,39.227404325695105,0.06052714816925949,0.009261028977085126,0,1,0
2024-12-31,500,0.7423267631904187,0.008796924699869257,0.25706711397540527,0.010396651082807557,0.9797186133158883,33.828761048102436,0.053522944897863335,0.009271720541165845,0,1,0
2025-01-31,500,0.7079644003674005,0.03436236282301819,0.25292722583081284,0.010109145861209472,0.9776175212685769,30.620412814337232,0.04829093132761489,0.009485496257037464,0,1,0
2025-02-28,500,0.6841502751030653,0.02381412526433524,0.5665715253663274,0.05160585028075546,0.9828884703824194,40.16004017896643,0.047698248350872094,0.009447708126796791,0,0,0
2025-03-31,500,0.6648777660220517,0.019272509081013522,0.16993823358905358,0.005193507681663256,0.9749572811033607,27.330552747842297,0.046829100457086784,0.009466569910635925,0,1,0
2025-04-30,500,0.647024433131224,0.01785333289082769,0.3832901857511843,0.021719123772548064,0.9788381291283826,32.40672312748099,0.04460979852201355,0.009285754649305668,0,1,0
2025-05-31,500,0.6403860152573577,0.00663841787386632,0.5629352118007878,0.05077556303019088,0.9827433208625935,39.81931370380122,0.045946739326454766,0.009173725772539833,0,0,0
2025-06-30,500,0.6213388786121808,0.019047136645176876,0.6128296792874148,0.06338601249481195,0.9847321616498418,45.051707167455625,0.04911562456032638,0.009140574493402153,0,0,0
2025-07-31,500,0.6023014595249304,0.01903741908725043,0.9589864997718295,0.4672920297432067,0.9959348591618616,170.16319511662275,0.05672264900998588,0.009038041626561992,0,0,0
2025-08-31,500,0.6291235018044097,0.026822042279479263,0.9067666264500736,0.29657503054674045,0.9936714084992131,109.17935483839679,0.06271413326950512,0.009045174393617055,0,0,0
2025-09-30,500,0.6475121028772197,0.01838860107281004,0.9766629745900681,0.5827343622155882,0.9977151196730331,303.01586971844984,0.06918885923758587,0.009115227721442328,0,0,0
2025-10-31,500,0.6881565497574254,0.04064444688020563,0.9500245685310343,0.42626244499807103,0.9957385207131957,162.30730378289334,0.07548462585326765,0.009138755095879032,0,0,0
2025-11-30,500,0.7071424064742529,0.01898585671682751,0.954762260534552,0.44696822256835617,0.9961602557373346,180.17230472011457,0.08004248669683428,0.009242639311501362,0,0,0
2025-12-31,500,0.7134798926903343,0.006337486216081434,0.9457873482314716,0.4093119523907358,0.9960291875542989,174.21374056901672,0.0840307226252624,0.009195155268653436,0,0,0
2026-01-31,500,0.7139186437705036,0.0004387510801693306,0.9530155890473107,0.43909846661021346,0.9970482536612632,234.4793894160718,0.08778897848161092,0.009243172640553134,0,0,0
2026-02-28,500,0.7780475332433824,0.06412888947287876,0.9264083601215987,0.3455978998055492,0.9953150492439693,147.60501562946533,0.09076146423980007,0.009510373049880162,0,0,0
2026-03-31,500,0.9052369816451737,0.12718944840179136,0.8942562907907581,0.26696948870943343,0.9946787960648215,129.91446302599036,0.09273723228475474,0.01008839291788389,0,0,0
2026-04-30,500,1.035580155211069,0.1303431735658953,0.25106070612870734,0.009981025245793317,0.9852593873110672,46.67552453400747,0.08633463300768884,0.011116729884738007,0,1,0
2026-05-31,500,1.1584068221611419,0.12282666695007283,0.06962584458881345,0.0013692421445736713,0.9737110993486697,26.01842113733565,0.07021871257745045,0.012478738562479002,0,1,0
2026-06-30,500,1.22193329470433,0.0635264725431881,0.061048289053790346,0.0011389239180903123,0.9640417395742324,18.92774924311734,0.05673913580995366,0.013538129274714806,0,1,0
2020-12-31,730,0.7495151348775403,,0.006164301337835329,6.1031313058292125e-05,0.9616052849900153,17.704357491423178,0.05852408673764798,0.015264966681064569,1,1,1
2021-01-31,730,0.7358143826225101,0.013700752255030202,0.001800726002071227,1.4593217870554406e-05,0.9612406618572698,17.53450266588344,0.056040584790554515,0.015093885758496451,1,1,1
2021-02-28,730,0.7194273732621446,0.016387009360365523,1.865178629854679e-05,1.092404790320639e-07,0.9501001390864801,13.541233589447021,0.052190108270039254,0.014879112386032444,1,1,1
2021-03-31,730,0.6851760180634124,0.034251355198732125,9.978579302528355e-05,6.220101186601261e-07,0.9425284470213264,11.71070808333537,0.043857780010619074,0.014608681965064773,1,1,1
2021-04-30,730,0.682809456399282,0.0023665616641304066,0.0003454125899387963,2.3420202172645645e-06,0.9432978241969299,11.87440373450606,0.04350160325765017,0.014650868128067594,1,1,1
2021-05-31,730,0.6788933288305262,0.003916127568755812,0.00010292631642612668,6.426571080148823e-07,0.9425519353313739,11.715640680290214,0.04317048917222346,0.014594839525210217,1,1,1
2021-06-30,730,0.6736738242611243,0.0052195045694019004,0.00012729137221810584,8.043775470581689e-07,0.9442939733274018,12.093063561551588,0.042928336797598374,0.014325317579885172,1,1,1
2021-07-31,730,0.6616587646469241,0.01201505961420024,0.0005673618769006767,4.0225816083154855e-06,0.9500246910402675,13.520258027274375,0.04400421855167991,0.01423141642026732,1,1,1
2021-08-31,730,0.6575012569573068,0.004157507689617312,0.00031099366256727044,2.090638840609626e-06,0.9500491877259299,13.527061487037193,0.0446118259457267,0.014240280273954175,1,1,1
2021-09-30,730,0.6717290879504876,0.014227830993180812,0.0008022157519778034,5.8929402889258955e-06,0.9533361727077662,14.504723835351768,0.04564080944866466,0.014090721048096383,1,1,1
2021-10-31,730,0.6701342766275815,0.0015948113229060645,0.00040907568458149735,2.8140379568572127e-06,0.9534031301818889,14.526072462335028,0.046081794849191955,0.014126889593092074,1,1,1
2021-11-30,730,0.6635251674045914,0.006609109222990073,0.0005080653548097994,3.5644112601101176e-06,0.9547646537522686,14.973884643152175,0.046601632410639686,0.014025659151609722,1,1,1
2021-12-31,730,0.656491627536004,0.007033539868587457,0.00015574707938034604,9.963899948102078e-07,0.9515739942119316,13.964091273702993,0.04600183860291292,0.013898886480644638,1,1,1
2022-01-31,730,0.6552178864831841,0.0012737410528198545,0.00011338835896563001,7.117726970570958e-07,0.9513281260075871,13.891770885736205,0.0448128778931581,0.013945288766135428,1,1,1
2022-02-28,730,0.6542480221655663,0.0009698643176178079,8.0223783600581e-05,4.945171719714188e-07,0.9505537464104783,13.66869148221618,0.044244021573656464,0.013914194921741925,1,1,1
2022-03-31,730,0.647703964008996,0.0065440581565703315,0.00015795819227663028,1.0114405382978437e-06,0.9517675279207336,14.02153633723532,0.04387779879094646,0.013613640616646883,1,1,1
2022-04-30,730,0.6513461150209561,0.003642151011960082,6.58494201996537e-05,4.021677429706347e-07,0.952520317924153,14.249433546557016,0.043874799084914456,0.013592911929967076,1,1,1
2022-05-31,730,0.6557681704075018,0.00442205538654572,8.510617307936408e-05,5.261505547020521e-07,0.9501439683538935,13.553447855368798,0.04355089765672847,0.013593917464021475,1,1,1
2022-06-30,730,0.6594610612445725,0.0036928908370706948,9.622687569861632e-05,5.986703149924146e-07,0.9494816268396622,13.371127012589477,0.0427171219868355,0.013517675615173657,1,1,1
2022-07-31,730,0.657131398524258,0.0023296627203145404,9.260072914578483e-05,5.749541850859055e-07,0.9506402553849004,13.693265333605023,0.043051804646331245,0.013550501954421874,1,1,1
2022-08-31,730,0.6539312642624378,0.0032001342618201978,9.881468613450028e-05,6.156353347928894e-07,0.9484523771327574,13.097103705774192,0.0425925026367315,0.013470575006150218,1,1,1
2022-09-30,730,0.6492231030159163,0.004708161246521403,0.001489370578059438,1.1770087993920146e-05,0.9502035501092813,13.570086471611715,0.0409048839513678,0.012518686736574993,1,1,1
2022-10-31,730,0.6569430046043878,0.007719901588471467,0.003077479925969799,2.69842303739658e-05,0.9513937968562768,13.911015902806351,0.038980149007450116,0.01217776972238131,1,1,1
2022-11-30,730,0.6603964284623689,0.003453423857981086,0.0014492463837814185,1.1412884102598785e-05,0.9493693795566659,13.340701621558903,0.038540117829653386,0.011981470463761527,1,1,1
2022-12-31,730,0.6680704936165515,0.007674065154182563,0.0021968536231472932,1.8306206219453352e-05,0.949779465017917,13.45251715386243,0.03713221305779723,0.011743007410021085,1,1,1
2023-01-31,730,0.671364622330651,0.003294128714099509,0.0032920104260868964,2.9177934554663032e-05,0.9516697575062391,13.99245843671048,0.037311770815385045,0.011648626303232245,1,1,1
2023-02-28,730,0.6732699918940531,0.0019053695634021484,0.008820201535663577,9.390310856861056e-05,0.957878182430852,16.106716372533654,0.03775812799817661,0.011018035822591194,1,1,1
2023-03-31,730,0.663901726331841,0.009368265562212152,0.013158188162070537,0.00015334063771349596,0.960629207875072,17.256725720533,0.037604885010895435,0.010593547347512767,1,1,1
2023-04-30,730,0.6640011992470488,9.947291520784329e-05,0.09344489432714986,0.002088227911442252,0.9694236375127778,22.321012724323968,0.03971124098455372,0.010672045688240537,0,1,0
2023-05-31,730,0.6689102439745952,0.0049090447275463855,0.14935516952441702,0.0042353748420804905,0.9748067092252796,27.165118138257984,0.04425353227383696,0.010574044806264673,0,1,0
2023-06-30,730,0.6667701355612055,0.0021401084133897408,0.09224649051128292,0.002049281248996341,0.974977576671864,27.353003923901827,0.046265579015925457,0.01018728848877141,0,1,0
