claim_id,term,coefficient,hc3_standard_error,test_statistic,two_sided_asymptotic_p_value,one_sided_p_value_gamma_gt_0,n_obs,r_squared,adjusted_r_squared,covariance_type,event_window_significant_p_lt_0_05,individual_reproduction_result
claim_005_volume_event_study_tcs500d,const,9.970804212276871,1.1817289995782598,8.437471041021496,3.2427742970003343e-17,,1907,0.18694225324395253,0.18394519993837466,HC3,,
claim_005_volume_event_study_tcs500d,log_NSEI_Volume,0.36789673102909104,0.09289092967624134,3.9605237272502807,7.478556126116692e-05,,1907,0.18694225324395253,0.18394519993837466,HC3,,
claim_005_volume_event_study_tcs500d,DOW_Tuesday,0.081862504910658,0.03449189019477794,2.3733841331505787,0.017625922213681398,,1907,0.18694225324395253,0.18394519993837466,HC3,,
claim_005_volume_event_study_tcs500d,DOW_Wednesday,0.018104627746099437,0.03335589086741603,0.5427715247679111,0.5872871211800147,,1907,0.18694225324395253,0.18394519993837466,HC3,,
claim_005_volume_event_study_tcs500d,DOW_Thursday,0.10325272185362,0.032613363453787673,3.1659636087497245,0.001545701300426394,,1907,0.18694225324395253,0.18394519993837466,HC3,,
claim_005_volume_event_study_tcs500d,DOW_Friday,0.1158128565907307,0.03575822562804402,3.2387752623805373,0.001200441222482733,,1907,0.18694225324395253,0.18394519993837466,HC3,,
claim_005_volume_event_study_tcs500d,DOW_Saturday,-1.5983950600760548,48.00000799528633,-0.033299891538205985,0.9734354402530913,,1907,0.18694225324395253,0.18394519993837466,HC3,,
claim_005_volume_event_study_tcs500d,EventWindowDummy,-0.15753297598819485,0.0680480035086849,-2.3150271553240955,0.020611445995304605,0.9896942770023477,1907,0.18694225324395253,0.18394519993837466,HC3,False,DOES_NOT_REACH_P_LT_0.05
