date,TCS.NS,INFY.NS
2018-04-02,1178.7823486328125,447.1900634765625
2018-04-03,1179.4310302734375,448.48779296875
2018-04-04,1179.2886962890625,442.09747314453125
2018-04-05,1198.3507080078125,451.280029296875
2018-04-06,1195.2510986328125,443.1986083984375
2018-04-09,1184.555908203125,437.00485229492188
2018-04-10,1190.10595703125,437.85040283203125
2018-04-11,1221.1187744140625,442.11712646484375
2018-04-12,1271.8004150390625,457.198486328125
2018-04-13,1277.4921875,460.67877197265625
2018-04-16,1291.4083251953125,445.63677978515625
2018-04-17,1282.8802490234375,442.49069213867188
2018-04-18,1279.841796875,442.78573608398438
2018-04-19,1292.8262939453125,445.4991455078125
2018-04-20,1378.429931640625,463.43161010742188
2018-04-23,1380.9417724609375,467.06918334960938
2018-04-24,1371.6239013671875,454.01309204101562
2018-04-25,1405.89794921875,456.31362915039062
2018-04-26,1433.8515625,462.64505004882812
2018-04-27,1398.48388671875,466.08609008789062
2018-04-30,1430.955078125,471.70962524414062
2018-05-02,1417.8489990234375,470.7462158203125
2018-05-03,1410.597412109375,465.04403686523438
2018-05-04,1410.151611328125,461.32757568359375
2018-05-07,1385.9249267578125,465.220947265625
2018-05-08,1394.1287841796875,458.35855102539062
2018-05-09,1413.6153564453125,460.38375854492188
2018-05-10,1398.2005615234375,459.32205200195312
2018-05-11,1400.5093994140625,464.3360595703125
2018-05-14,1391.0296630859375,467.69845581054688
2018-05-15,1410.8199462890625,469.76296997070312
2018-05-16,1415.479248046875,467.9539794921875
2018-05-17,1414.6282958984375,465.18161010742188
2018-05-18,1418.78125,465.29946899414062
2018-05-21,1440.94140625,463.844482421875
2018-05-22,1421.5556640625,469.48773193359375
2018-05-23,1415.96533203125,465.96804809570312
2018-05-24,1459.9619140625,480.16458129882812
2018-05-25,1452.710693359375,483.03543090820312
2018-05-28,1418.78125,477.56918334960938
2018-05-29,1427.470947265625,478.47357177734375
2018-05-30,1423.6629638671875,476.50738525390625
2018-05-31,1422.43701171875,484.41192626953125
2018-06-01,1415.410888671875,480.08612060546875
2018-06-04,1425.0517578125,487.4005126953125
2018-06-05,1406.546142578125,480.10556030273438
2018-06-06,1409.93701171875,486.6336669921875
2018-06-07,1417.943603515625,492.53240966796875
2018-06-08,1427.3802490234375,495.52117919921875
2018-06-11,1429.5042724609375,496.44540405273438
2018-06-12,1455.076416015625,494.91165161132812
2018-06-13,1490.2891845703125,501.32180786132812
2018-06-14,1460.427490234375,499.46841430664062
2018-06-15,1503.320068359375,516.20855712890625
2018-06-18,1494.2921142578125,510.6285400390625
2018-06-19,1490.61572265625,500.23391723632812
2018-06-20,1488.94091796875,500.8583984375
2018-06-21,1486.4080810546875,502.22821044921875
2018-06-22,1478.6058349609375,502.751953125
2018-06-25,1486.326416015625,512.66314697265625
2018-06-26,1513.083251953125,514.83892822265625
2018-06-27,1517.9852294921875,511.67605590820312
2018-06-28,1505.4852294921875,519.5728759765625
2018-06-29,1509.6109619140625,526.663818359375
2018-07-02,1512.552001953125,537.7432861328125
2018-07-03,1531.09814453125,545.41851806640625
2018-07-04,1524.6436767578125,541.97381591796875
2018-07-05,1536.2044677734375,517.31671142578125
2018-07-06,1562.8792724609375,517.41741943359375
2018-07-09,1538.410400390625,523.29949951171875
2018-07-10,1531.955810546875,524.32708740234375
2018-07-11,1617.577392578125,532.002197265625
2018-07-12,1610.5921630859375,521.486572265625
2018-07-13,1618.55810546875,530.77325439453125
2018-07-16,1625.175537109375,536.998046875
2018-07-17,1639.051513671875,535.00360107421875
2018-07-18,1637.4962158203125,532.8482666015625
2018-07-19,1622.06494140625,530.4912109375
2018-07-20,1634.5084228515625,543.1422119140625
2018-07-23,1641.917236328125,546.30487060546875
2018-07-24,1636.47314453125,554.84613037109375
2018-07-25,1622.146484375,557.50531005859375
2018-07-26,1608.3936767578125,553.27490234375
2018-07-27,1591.2425537109375,553.35552978515625
2018-07-30,1591.9385986328125,544.31060791015625
2018-07-31,1588.33642578125,549.991455078125
2018-08-01,1618.0535888671875,545.53936767578125
2018-08-02,1595.049560546875,545.37823486328125
2018-08-03,1620.46826171875,549.588623046875
2018-08-06,1617.2755126953125,548.19854736328125
2018-08-07,1610.562744140625,551.13970947265625
2018-08-08,1616.0068359375,549.04461669921875
2018-08-09,1616.2935791015625,555.974365234375
2018-08-10,1631.64306640625,558.19024658203125
2018-08-13,1637.41455078125,567.57781982421875
2018-08-14,1640.1976318359375,567.396484375
2018-08-16,1644.2498779296875,575.9578857421875
2018-08-17,1647.72900390625,576.28021240234375
2018-08-20,1645.43701171875,557.70684814453125
2018-08-21,1651.740966796875,557.58587646484375
2018-08-23,1666.026123046875,563.0047607421875
2018-08-24,1672.4932861328125,555.3096923828125
2018-08-27,1678.9603271484375,570.2569580078125
2018-08-28,1693.9417724609375,574.00396728515625
2018-08-29,1696.234130859375,568.12164306640625
2018-08-30,1704.748046875,570.5792236328125
2018-08-31,1701.4736328125,580.6114501953125
2018-09-03,1680.597900390625,577.85150146484375
2018-09-04,1718.2559814453125,593.98748779296875
2018-09-05,1702.1693115234375,588.14556884765625
2018-09-06,1698.935546875,585.92962646484375
2018-09-07,1702.66064453125,590.48223876953125
2018-09-10,1703.39697265625,588.91094970703125
2018-09-11,1675.154052734375,591.6910400390625
2018-09-12,1673.2711181640625,598.62078857421875
2018-09-14,1690.8310546875,591.20745849609375
2018-09-17,1697.994140625,584.96270751953125
2018-09-18,1695.2103271484375,579.4429931640625
2018-09-19,1701.064208984375,579.9666748046875
2018-09-21,1721.73486328125,568.3231201171875
2018-09-24,1799.7520751953125,578.75799560546875
2018-09-25,1787.2677001953125,585.1639404296875
2018-09-26,1753.662109375,578.43572998046875
2018-09-27,1791.892822265625,584.0360107421875
2018-09-28,1787.6767578125,588.26641845703125
2018-10-01,1846.4969482421875,601.642578125
2018-10-03,1770.6085205078125,587.01739501953125
2018-10-04,1690.3397216796875,569.8541259765625
2018-10-05,1721.3250732421875,583.874755859375
2018-10-08,1700.777587890625,575.69598388671875
2018-10-09,1712.4429931640625,578.355224609375
2018-10-10,1672.984375,564.4150390625
2018-10-11,1620.87744140625,542.578125
2018-10-12,1570.4083251953125,546.96966552734375
2018-10-15,1595.949951171875,563.08538818359375
2018-10-16,1606.428466796875,560.224853515625
2018-10-17,1579.4952392578125,568.36322021484375
2018-10-19,1566.233154296875,550.79718017578125
2018-10-22,1557.883056640625,547.8963623046875
2018-10-23,1512.4754638671875,529.8868408203125
2018-10-24,1516.4541015625,523.601806640625
2018-10-25,1520.14599609375,528.44842529296875
2018-10-26,1475.9283447265625,516.1077880859375
2018-10-29,1534.9124755859375,525.19036865234375
2018-10-30,1554.437255859375,537.28631591796875
2018-10-31,1590.00048828125,559.11688232421875
2018-11-01,1588.0313720703125,543.06988525390625
2018-11-02,1569.7371826171875,539.445068359375
2018-11-05,1551.1968994140625,542.49957275390625
2018-11-06,1585.5294189453125,542.8662109375
2018-11-07,1593.2822265625,550.23809814453125
2018-11-09,1566.25048828125,537.2049560546875
2018-11-12,1570.8857421875,541.03350830078125
2018-11-13,1587.3753662109375,542.25537109375
2018-11-14,1542.8292236328125,532.0732421875
2018-11-15,1536.4300537109375,534.6798095703125
2018-11-16,1547.710205078125,530.1590576171875
2018-11-19,1560.7132568359375,530.85137939453125
2018-11-20,1540.8604736328125,522.46148681640625
2018-11-21,1486.5108642578125,504.296630859375
2018-11-22,1486.962158203125,505.64065551757812
2018-11-26,1514.4854736328125,506.21075439453125
2018-11-27,1550.70458984375,520.42510986328125
2018-11-28,1627.5322265625,542.82537841796875
2018-11-29,1608.3768310546875,538.467529296875
2018-11-30,1614.693359375,543.6807861328125
2018-12-03,1626.30224609375,546.04296875
2018-12-04,1649.641357421875,558.18011474609375
2018-12-05,1646.2781982421875,555.04400634765625
2018-12-06,1634.7515869140625,544.53607177734375
2018-12-07,1636.8026123046875,556.184326171875
2018-12-10,1620.887451171875,545.10614013671875
2018-12-11,1640.740234375,549.42352294921875
2018-12-12,1654.5218505859375,552.6817626953125
2018-12-13,1626.466064453125,568.36199951171875
2018-12-14,1632.33154296875,575.12298583984375
2018-12-17,1636.064208984375,565.63330078125
2018-12-18,1630.772705078125,551.1341552734375
2018-12-19,1614.8575439453125,541.5628662109375
2018-12-20,1603.04443359375,543.35491943359375
2018-12-21,1555.2576904296875,526.37127685546875
2018-12-24,1573.880126953125,528.65203857421875
2018-12-26,1549.8436279296875,524.62005615234375
2018-12-27,1566.0460205078125,535.005615234375
2018-12-28,1555.462646484375,535.1278076171875
2018-12-31,1553.0018310546875,536.7569580078125
2019-01-01,1561.00048828125,541.725830078125
2019-01-02,1577.81787109375,544.98406982421875
2019-01-03,1558.662109375,545.0655517578125
2019-01-04,1539.71142578125,538.467529296875
2019-01-07,1556.980712890625,547.14263916015625
2019-01-08,1553.411865234375,545.79864501953125
2019-01-09,1547.99755859375,550.72674560546875
2019-01-10,1549.310302734375,553.6591796875
2019-01-11,1511.5733642578125,556.75445556640625
2019-01-14,1487.536376953125,571.74249267578125
2019-01-15,1532.28759765625,591.8621826171875
2019-01-16,1534.2152099609375,600.1707763671875
2019-01-17,1557.3582763671875,597.36053466796875
2019-01-18,1562.5784912109375,595.405517578125
2019-01-21,1569.1968994140625,606.85015869140625
2019-01-22,1563.6065673828125,607.1353759765625
2019-01-23,1541.984375,595.97576904296875
2019-01-24,1563.318603515625,599.53863525390625
2019-01-25,1579.1444091796875,598.18719482421875
2019-01-28,1607.261474609375,596.22161865234375
2019-01-29,1630.0753173828125,596.18060302734375
2019-01-30,1628.965576171875,594.54254150390625
2019-01-31,1655.8489990234375,613.91278076171875
2019-02-01,1668.8802490234375,620.0556640625
2019-02-04,1685.5687255859375,619.1136474609375
2019-02-05,1680.883056640625,618.25390625
2019-02-06,1705.75244140625,625.1746826171875
2019-02-07,1712.411376953125,625.74786376953125
2019-02-08,1694.7359619140625,623.208984375
2019-02-11,1698.434814453125,624.76519775390625
2019-02-12,1686.6793212890625,614.6500244140625
2019-02-14,1680.9241943359375,606.13189697265625
2019-02-15,1668.67431640625,607.6881103515625
2019-02-18,1619.840087890625,606.95098876953125
2019-02-19,1565.99072265625,593.23211669921875
2019-02-20,1574.171142578125,606.6644287109375
2019-02-21,1573.7186279296875,600.7261962890625
2019-02-22,1583.132080078125,601.95477294921875
2019-02-25,1632.04833984375,618.2947998046875
2019-02-26,1676.0732421875,608.138671875
2019-02-27,1692.0230712890625,602.20062255859375
2019-02-28,1630.6507568359375,601.42254638671875
2019-03-01,1640.4752197265625,607.647216796875
2019-03-05,1634.473876953125,599.94818115234375
2019-03-06,1643.927978515625,599.94818115234375
2019-03-07,1655.19140625,592.1263427734375
2019-03-08,1662.9195556640625,583.44451904296875
2019-03-11,1656.4248046875,582.5435791015625
2019-03-12,1654.49267578125,579.0216064453125
2019-03-13,1644.668212890625,580.250244140625
2019-03-14,1633.8985595703125,580.168212890625
2019-03-15,1677.1011962890625,588.52252197265625
2019-03-18,1663.0018310546875,581.68365478515625
2019-03-19,1663.0018310546875,591.55316162109375
2019-03-20,1656.6300048828125,605.23095703125
2019-03-22,1648.9024658203125,608.630126953125
2019-03-25,1631.308837890625,602.20062255859375
2019-03-26,1629.992919921875,596.05767822265625
2019-03-27,1617.866943359375,597.65484619140625
2019-03-28,1644.5040283203125,604.28912353515625
2019-04-01,1670.277587890625,618.45843505859375
2019-04-02,1709.4520263671875,621.98046875
2019-04-03,1709.4520263671875,616.9842529296875
2019-04-04,1656.17822265625,612.5614013671875
2019-04-05,1683.9661865234375,621.8985595703125
2019-04-08,1702.42236328125,628.40997314453125
2019-04-09,1719.4822998046875,622.963134765625
2019-04-10,1677.347900390625,616.4927978515625
2019-04-11,1660.28857421875,608.30242919921875
2019-04-12,1656.17822265625,612.4385986328125
2019-04-15,1737.404541015625,595.8529052734375
2019-04-16,1752.6141357421875,593.068115234375
2019-04-18,1767.6177978515625,587.29388427734375
2019-04-22,1776.9898681640625,590.5701904296875
2019-04-23,1771.728271484375,596.42626953125
2019-04-24,1795.076904296875,603.183349609375
2019-04-25,1804.572021484375,596.7130126953125
2019-04-26,1840.3759765625,604.452880859375
2019-04-30,1858.2989501953125,615.38702392578125
2019-05-02,1821.3433837890625,598.55584716796875
2019-05-03,1752.778564453125,592.65863037109375
2019-05-06,1774.0303955078125,588.399658203125
2019-05-07,1769.1796875,593.43670654296875
2019-05-08,1769.9197998046875,589.177734375
2019-05-09,1786.1151123046875,590.5701904296875
2019-05-10,1755.9022216796875,587.13018798828125
2019-05-13,1750.1060791015625,589.46441650390625
2019-05-14,1720.1805419921875,584.67303466796875
2019-05-15,1722.6883544921875,586.5157470703125
2019-05-16,1733.6634521484375,600.43963623046875
2019-05-17,1722.7293701171875,592.904296875
2019-05-20,1762.6025390625,591.6759033203125
2019-05-21,1734.4857177734375,580.94635009765625
2019-05-22,1711.46630859375,581.31494140625
2019-05-23,1688.6932373046875,574.18927001953125
2019-05-24,1683.7193603515625,580.86456298828125
2019-05-27,1689.5975341796875,579.9635009765625
2019-05-28,1704.8892822265625,596.3443603515625
2019-05-29,1732.6773681640625,596.0986328125
2019-05-30,1764.5345458984375,600.80816650390625
2019-05-31,1805.8468017578125,604.248046875
2019-06-03,1843.4593505859375,609.89959716796875
2019-06-04,1809.313232421875,602.2415771484375
2019-06-06,1795.2236328125,602.48724365234375
2019-06-07,1808.1942138671875,605.35382080078125
2019-06-10,1849.4259033203125,617.1480712890625
2019-06-11,1867.0794677734375,618.2947998046875
2019-06-12,1873.792724609375,617.39373779296875
2019-06-13,1868.156982421875,616.8538818359375
2019-06-14,1868.4886474609375,615.0264892578125
2019-06-17,1864.095458984375,615.109619140625
2019-06-18,1865.46337890625,623.08343505859375
2019-06-19,1872.9639892578125,624.53704833984375
2019-06-20,1887.9232177734375,627.0289306640625
2019-06-21,1864.6348876953125,623.12493896484375
2019-06-24,1885.8922119140625,619.22113037109375
2019-06-25,1879.5113525390625,621.38067626953125
2019-06-26,1868.2396240234375,613.98822021484375
2019-06-27,1866.8720703125,606.80340576171875
2019-06-28,1845.862060546875,608.00775146484375
2019-07-01,1856.0977783203125,607.42645263671875
2019-07-02,1866.4990234375,614.65264892578125
2019-07-03,1854.522705078125,607.42645263671875
2019-07-04,1858.667236328125,609.50299072265625
2019-07-05,1792.7376708984375,596.3792724609375
2019-07-08,1802.931640625,596.04705810546875
2019-07-09,1768.08154296875,594.3028564453125
2019-07-10,1747.2371826171875,595.75628662109375
2019-07-11,1742.5545654296875,599.286376953125
2019-07-12,1746.740234375,603.64715576171875
2019-07-15,1778.3167724609375,647.33734130859375
2019-07-16,1749.490966796875,651.90570068359375
2019-07-17,1758.836669921875,659.6304931640625
2019-07-18,1716.2208251953125,658.426025390625
2019-07-19,1725.3585205078125,652.362548828125
2019-07-22,1752.730712890625,651.5318603515625
2019-07-23,1754.849365234375,656.224853515625
2019-07-24,1741.8482666015625,653.110107421875
2019-07-25,1767.68359375,659.9210205078125
2019-07-26,1752.024658203125,653.6915283203125
2019-07-29,1769.4281005859375,657.3878173828125
2019-07-30,1810.2576904296875,658.426025390625
2019-07-31,1832.3133544921875,659.215087890625
2019-08-01,1811.0059814453125,638.61590576171875
2019-08-02,1831.9813232421875,644.2225341796875
2019-08-05,1867.9512939453125,645.13629150390625
2019-08-06,1839.955810546875,643.267333984375
2019-08-07,1838.7513427734375,644.63775634765625
2019-08-08,1875.84326171875,655.14501953125
2019-08-09,1865.9991455078125,656.058837890625
2019-08-13,1827.1217041015625,635.2103271484375
2019-08-14,1831.233642578125,643.55792236328125
2019-08-16,1798.586181640625,643.350341796875
2019-08-19,1796.8409423828125,645.92529296875
2019-08-20,1816.5709228515625,658.467529296875
2019-08-21,1816.1142578125,664.0325927734375
2019-08-22,1840.8702392578125,660.9178466796875
2019-08-23,1867.202880859375,666.3167724609375
2019-08-26,1890.961669921875,666.60736083984375
2019-08-27,1857.899658203125,651.73956298828125
2019-08-28,1860.1837158203125,666.56591796875
2019-08-29,1855.365966796875,670.26220703125
2019-08-30,1877.089111328125,676.86566162109375
2019-09-03,1870.443115234375,676.32574462890625
2019-09-04,1865.2930908203125,682.18145751953125
2019-09-05,1840.287841796875,692.771728515625
2019-09-06,1825.5010986328125,697.83868408203125
2019-09-09,1813.3316650390625,688.66021728515625
2019-09-11,1789.3653564453125,681.184814453125
2019-09-12,1772.4188232421875,678.11151123046875
2019-09-13,1779.3551025390625,688.82647705078125
2019-09-16,1786.04248046875,687.497314453125
2019-09-17,1763.322509765625,690.4459228515625
2019-09-18,1776.5306396484375,689.28326416015625
2019-09-19,1746.1265869140625,681.68310546875
2019-09-20,1715.8052978515625,668.6424560546875
2019-09-23,1674.5601806640625,634.878173828125
2019-09-24,1698.567626953125,659.54742431640625
2019-09-25,1734.911865234375,658.384521484375
2019-09-26,1734.20556640625,649.99530029296875
2019-09-27,1708.0797119140625,649.7044677734375
2019-09-30,1743.924560546875,669.182373046875
2019-10-01,1711.2364501953125,659.132080078125
2019-10-03,1711.4854736328125,652.5286865234375
2019-10-04,1727.3519287109375,659.0489501953125
2019-10-07,1701.06005859375,655.80950927734375
2019-10-09,1678.132080078125,650.9090576171875
2019-10-10,1665.1312255859375,650.41058349609375
2019-10-11,1650.5106201171875,676.7825927734375
2019-10-14,1678.8800048828125,652.9439697265625
2019-10-15,1692.4208984375,638.158935546875
2019-10-16,1699.98046875,640.775390625
2019-10-17,1725.0794677734375,639.15582275390625
2019-10-18,1747.50390625,637.78521728515625
2019-10-22,1742.4495849609375,534.540283203125
2019-10-23,1758.3336181640625,547.19818115234375
2019-10-24,1768.4412841796875,534.37200927734375
2019-10-25,1804.9228515625,536.13824462890625
2019-10-27,1797.0655517578125,545.72650146484375
2019-10-29,1864.29541015625,547.2403564453125
2019-10-30,1913.5186767578125,555.60888671875
2019-10-31,1927.830078125,576.6356201171875
2019-11-01,1869.4345703125,578.57012939453125
2019-11-04,1863.53125,596.31658935546875
2019-11-05,1870.2413330078125,585.46673583984375
2019-11-06,1858.9024658203125,599.09210205078125
2019-11-07,1856.226318359375,605.65240478515625
2019-11-08,1809.1700439453125,595.60162353515625
2019-11-11,1784.5379638671875,592.44775390625
2019-11-13,1850.4930419921875,581.47174072265625
2019-11-14,1865.9517822265625,593.2047119140625
2019-11-15,1846.9678955078125,592.027099609375
2019-11-18,1828.408935546875,593.12054443359375
2019-11-19,1791.2052001953125,599.55462646484375
2019-11-20,1790.9930419921875,599.6807861328125
2019-11-21,1799.104736328125,599.89117431640625
2019-11-22,1759.6922607421875,583.0277099609375
2019-11-25,1768.0167236328125,587.14892578125
2019-11-26,1738.415283203125,580.84100341796875
2019-11-27,1744.913330078125,585.17242431640625
2019-11-28,1764.4918212890625,590.30291748046875
2019-11-29,1744.0213623046875,585.67706298828125
2019-12-02,1716.6705322265625,582.60711669921875
2019-12-03,1742.1099853515625,587.35919189453125
2019-12-04,1765.468505859375,596.19036865234375
2019-12-05,1801.8226318359375,601.23681640625
2019-12-06,1803.7762451171875,601.44708251953125
2019-12-09,1750.1368408203125,603.2554931640625
2019-12-10,1709.7056884765625,600.9844970703125
2019-12-11,1734.3804931640625,606.45147705078125
2019-12-12,1716.5430908203125,590.5133056640625
2019-12-13,1759.310302734375,598.2509765625
2019-12-16,1806.4521484375,600.52191162109375
2019-12-17,1838.8984375,613.72674560546875
2019-12-18,1841.2769775390625,616.0396728515625
2019-12-19,1893.3450927734375,614.69384765625
2019-12-20,1888.121337890625,615.28271484375
2019-12-23,1895.595703125,619.025390625
2019-12-24,1881.920654296875,616.838623046875
2019-12-26,1870.326171875,613.09588623046875
2019-12-27,1867.395751953125,619.824462890625
2019-12-30,1854.400146484375,616.41802978515625
2019-12-31,1836.138427734375,614.9462890625
2020-01-01,1841.1492919921875,619.74029541015625
2020-01-02,1832.69775390625,617.93206787109375
2020-01-03,1869.2215576171875,627.4361572265625
2020-01-06,1869.0523681640625,621.42236328125
2020-01-07,1873.6390380859375,612.21270751953125
2020-01-08,1915.59912109375,604.054443359375
2020-01-09,1880.8592529296875,611.9183349609375
2020-01-10,1880.1796875,620.833740234375
2020-01-13,1860.4730224609375,650.60748291015625
2020-01-14,1874.5306396484375,652.3736572265625
2020-01-15,1891.5184326171875,645.56097412109375
2020-01-16,1901.6268310546875,645.0985107421875
2020-01-17,1884.8929443359375,645.8133544921875
2020-01-20,1843.48583984375,646.31805419921875
2020-01-21,1844.0799560546875,641.313720703125
2020-01-22,1874.5306396484375,647.7899169921875
2020-01-23,1865.208984375,659.69097900390625
2020-01-24,1858.78125,658.34539794921875
2020-01-27,1846.7354736328125,654.4344482421875
2020-01-28,1859.0799560546875,654.35015869140625
2020-01-29,1834.263427734375,664.1907958984375
2020-01-30,1820.0035400390625,656.62109375
2020-01-31,1769.9459228515625,652.62603759765625
2020-02-03,1789.9093017578125,645.4349365234375
2020-02-04,1794.3785400390625,662.63470458984375
2020-02-05,1827.4102783203125,659.85919189453125
2020-02-06,1811.916015625,648.75714111328125
2020-02-07,1818.8968505859375,653.76153564453125
2020-02-10,1840.5206298828125,650.3131103515625
2020-02-11,1833.241455078125,650.60748291015625
2020-02-12,1848.0123291015625,656.9154052734375
2020-02-13,1866.06005859375,666.33544921875
2020-02-14,1859.46240234375,661.457275390625
2020-02-17,1875.6800537109375,663.98046875
2020-02-18,1886.3212890625,670.87713623046875
2020-02-19,1869.805908203125,673.2322998046875
2020-02-20,1836.1358642578125,670.3304443359375
2020-02-24,1800.848876953125,669.36309814453125
2020-02-25,1835.5826416015625,671.508056640625
2020-02-26,1807.8724365234375,658.34539794921875
2020-02-27,1792.4635009765625,654.22406005859375
2020-02-28,1702.7763671875,615.4088134765625
2020-03-02,1703.75537109375,623.2728271484375
2020-03-03,1733.46630859375,628.2772216796875
2020-03-04,1773.4786376953125,638.1597900390625
2020-03-05,1809.106689453125,634.66925048828125
2020-03-06,1801.7855224609375,621.506591796875
2020-03-09,1679.1092529296875,592.48980712890625
2020-03-11,1663.2320556640625,576.97210693359375
2020-03-12,1506.71630859375,530.88153076171875
2020-03-13,1537.7469482421875,540.2593994140625
2020-03-16,1444.1864013671875,490.46829223632812
2020-03-17,1411.4957275390625,466.75018310546875
2020-03-18,1408.4306640625,449.38217163085938
2020-03-19,1403.242919921875,458.84417724609375
2020-03-20,1541.3931884765625,492.19256591796875
2020-03-23,1431.8419189453125,442.77984619140625
2020-03-24,1460.52685546875,496.06134033203125
2020-03-25,1500.9599609375,509.85494995117188
2020-03-26,1535.8189697265625,540.80621337890625
2020-03-27,1564.58984375,548.964599609375
2020-03-30,1525.142578125,527.0968017578125
2020-03-31,1565.9617919921875,539.54461669921875
2020-04-01,1465.328857421875,506.9952392578125
2020-04-03,1418.5496826171875,492.613037109375
2020-04-07,1522.3126220703125,537.44195556640625
2020-04-08,1462.4991455078125,531.2178955078125
2020-04-09,1514.5521240234375,535.12890625
2020-04-13,1508.635009765625,536.09625244140625
2020-04-15,1487.9681396484375,537.48394775390625
2020-04-16,1471.5892333984375,524.69976806640625
2020-04-17,1548.896484375,528.8209228515625
2020-04-20,1559.5728759765625,549.46917724609375
2020-04-21,1490.1119384765625,532.5638427734375
2020-04-22,1517.4244384765625,539.8388671875
2020-04-23,1610.6827392578125,571.3369140625
2020-04-24,1559.4874267578125,553.42218017578125
2020-04-27,1574.966064453125,558.97308349609375
2020-04-28,1594.2178955078125,555.6929931640625
2020-04-29,1634.179443359375,569.02386474609375
2020-04-30,1727.480224609375,601.7835693359375
2020-05-04,1655.44677734375,566.62701416015625
2020-05-05,1657.4189453125,566.62701416015625
2020-05-06,1632.4212646484375,560.0665283203125
2020-05-07,1622.1739501953125,559.26763916015625
2020-05-08,1623.674560546875,567.04742431640625
2020-05-11,1659.605712890625,574.36474609375
2020-05-12,1671.78271484375,578.35986328125
2020-05-13,1671.91162109375,583.82684326171875
2020-05-14,1631.3492431640625,553.54833984375
2020-05-15,1623.2459716796875,548.62823486328125
2020-05-18,1668.4383544921875,558.384521484375
2020-05-19,1671.0535888671875,562.3375244140625
2020-05-20,1675.2987060546875,563.136474609375
2020-05-21,1707.5423583984375,565.36529541015625
2020-05-22,1732.5399169921875,582.312744140625
2020-05-26,1666.2086181640625,572.3883056640625
2020-05-27,1719.6337890625,593.33087158203125
2020-05-28,1718.7763671875,594.97088623046875
2020-05-29,1691.37744140625,589.0885009765625
2020-06-01,1753.892578125,596.3775634765625
2020-06-02,1755.5218505859375,603.66650390625
2020-06-03,1759.8223876953125,598.0826416015625
2020-06-04,1798.86962890625,603.3681640625
2020-06-05,1761.628173828125,599.78759765625
2020-06-08,1781.83984375,614.53607177734375
2020-06-09,1782.0975341796875,611.7655029296875
2020-06-10,1813.662353515625,610.2735595703125
2020-06-11,1778.3135986328125,600.12860107421875
2020-06-12,1754.1029052734375,589.983642578125
2020-06-15,1745.8463134765625,586.1473388671875
2020-06-16,1759.5211181640625,597.7841796875
2020-06-17,1761.241455078125,599.87286376953125
