date,ticker,open,high,low,close,volume
2017-10-03,INFY.NS,352.97330105709062,353.7102067899898,349.67665987538567,350.43295288085938,4947522
2017-10-03,TCS.NS,983.49834891354953,989.26231383643642,978.27857202992243,986.904296875,1923006
2017-10-04,INFY.NS,350.21966699880034,351.15049285824875,347.95081151523647,348.9010009765625,4991492
2017-10-04,TCS.NS,987.36786824045384,989.14135045159969,977.45223098823521,984.4254150390625,1300778
2017-10-05,INFY.NS,349.05616687588468,350.97598052807933,348.66832669046704,350.23907470703125,8611300
2017-10-05,TCS.NS,983.90163552909155,984.8891451419446,977.21058135706085,979.306640625,1684686
2017-10-06,INFY.NS,350.60758630854423,357.58871081468777,350.58819903040524,356.8712158203125,8574308
2017-10-06,TCS.NS,979.46752290430618,989.54434927163436,978.68155012895602,986.17864990234375,1389188
2017-10-09,INFY.NS,356.81294492275907,360.3035063404817,354.48590397761063,358.32553100585938,3504832
2017-10-09,TCS.NS,983.92230672332141,994.76494142366312,983.92230672332141,989.18243408203125,1773616
2017-10-10,INFY.NS,364.5503342928975,364.5503342928975,360.51678747917003,362.8050537109375,7143220
2017-10-10,TCS.NS,989.54444667315522,995.57036975265169,988.03292256927568,991.25750732421875,1222010
2017-10-11,INFY.NS,362.80513163497147,363.79411944278911,359.91571731653335,360.962890625,5982504
2017-10-11,TCS.NS,991.56011404262335,1013.5074310318915,990.25012608707925,1007.8241577148438,1527746
2017-10-12,INFY.NS,360.69136878102728,362.3784641017325,356.63843415013207,359.64419555664062,10280972
2017-10-12,TCS.NS,1012.9225662129181,1029.8516341719085,1010.5041279330624,1027.1107177734375,5006356
2017-10-13,INFY.NS,361.77733685737167,362.04882973402425,359.74117579030832,360.73016357421875,7180728
2017-10-13,TCS.NS,1027.1110803770314,1051.5977766051706,1016.9536556970373,1031.3031005859375,4066320
2017-10-16,INFY.NS,362.99897709474584,365.34540516423721,361.85484396840059,364.181884765625,5758750
2017-10-16,TCS.NS,1029.8717698543169,1043.959152638153,1029.8717698543169,1041.701904296875,1218590
2017-10-17,INFY.NS,363.32867280269124,363.32867280269124,360.49744424712327,360.88528442382812,5625102
2017-10-17,TCS.NS,1041.9438455401134,1054.0158638371199,1038.9409709663767,1045.793212890625,1443016
2017-10-18,INFY.NS,360.26478346005899,360.69139822576437,357.95712945746283,358.50009155273438,7231852
2017-10-18,TCS.NS,1045.9742742937656,1053.4915452261948,1039.9281802227035,1042.5885009765625,1514144
2017-10-19,INFY.NS,360.69139178130143,361.46707219373434,358.82976352583995,359.50848388671875,1091434
2017-10-19,TCS.NS,1044.7654195800428,1046.297116959804,1036.3008849306675,1041.50048828125,86822
2017-10-23,INFY.NS,360.69131230978081,365.34539375893928,359.95440661157778,364.37579345703125,9154096
2017-10-23,TCS.NS,1041.5402378746189,1059.6785160109803,1026.8079056181273,1043.1121826171875,1886088
2017-10-24,INFY.NS,366.89677561776932,367.14888117970628,357.43346665105219,359.33389282226562,14529328
2017-10-24,TCS.NS,1056.0520686904028,1056.4147953055694,1035.5155032954663,1039.2841796875,1339020
2017-10-25,INFY.NS,356.42512748830183,366.39262490651947,354.97072680486207,362.74691772460938,13984134
2017-10-25,TCS.NS,1042.1535968279552,1056.5016490627399,1032.6555904190132,1034.635986328125,1105106
2017-10-26,INFY.NS,365.34547452024572,369.14630380953952,364.60856865914621,367.42041015625,33659258
2017-10-26,TCS.NS,1024.6120470992355,1038.3739652642987,1017.6602398132272,1026.127685546875,3007552
2017-10-27,INFY.NS,370.38745103353125,371.43462447763778,366.12120814204559,367.03262329101562,8524956
2017-10-27,TCS.NS,1025.7843299188789,1048.0742848522025,1022.6722380145252,1044.4974365234375,1409270
2017-10-30,INFY.NS,370.25158331405328,370.25158331405328,364.9769434320927,366.15985107421875,12968326
2017-10-30,TCS.NS,1045.1846981440292,1058.9264923191633,1043.446745616408,1057.390625,1137252
2017-10-31,INFY.NS,363.76104124913348,365.72731714777746,361.79476535048957,362.52227783203125,9954988
2017-10-31,TCS.NS,1051.3685638249692,1067.0099397984945,1051.3685638249692,1060.543212890625,1592634
2017-11-01,INFY.NS,363.76106186096359,365.49139435077285,363.09252321706492,364.56723022460938,5633134
2017-11-01,TCS.NS,1060.5430367890367,1061.6949617979942,1042.2947842957558,1051.994873046875,741882
