date,ticker,open,high,low,close,volume
2018-04-25,TCS.NS,1371.3603684119141,1411.0629728740612,1363.2780722852192,1405.8975830078125,8196574
2018-04-26,INFY.NS,461.68162448723621,464.69003649647925,456.17605145246506,462.64508056640625,11302084
2018-04-26,TCS.NS,1404.5811373611,1442.2581047030621,1404.5811373611,1433.8516845703125,12135034
2018-04-27,INFY.NS,464.04112127951777,468.60287185385118,461.76022198995918,466.08602905273438,7663370
2018-04-27,TCS.NS,1428.0788050260599,1435.7762510673349,1385.5402874295389,1398.484130859375,4501330
2018-04-30,INFY.NS,464.70966329162519,475.03261257270788,464.29677412325378,471.70962524414062,5511678
2018-04-30,TCS.NS,1398.4835965432035,1437.8013454241727,1392.6700607045432,1430.9547119140625,3458558
2018-05-02,INFY.NS,471.47369786650381,472.53546776986587,464.43441975278176,470.74618530273438,10295042
2018-05-02,TCS.NS,1430.3065819224253,1430.9952807894638,1406.3229875843374,1417.848876953125,3158046
2018-05-03,INFY.NS,470.824777418206,473.7545093892017,462.50742052771483,465.0439453125,5332230
2018-05-03,TCS.NS,1421.9202473596958,1428.4833102855223,1405.9581226643656,1410.596923828125,3761550
2018-05-04,INFY.NS,466.0074445618564,466.40069978933479,454.20978773750562,461.32769775390625,6023368
2018-05-04,TCS.NS,1414.7093088437298,1416.7349521839985,1405.7964781465471,1410.151611328125,2347244
2018-05-07,INFY.NS,464.53272012563849,467.97370323768024,462.27150265201107,465.22091674804688,4638960
2018-05-07,TCS.NS,1413.8989571310337,1413.8989571310337,1381.85324206366,1385.9248046875,3484426
2018-05-08,INFY.NS,463.2153349622356,463.2153349622356,456.58899408154144,458.358642578125,5718556
2018-05-08,TCS.NS,1391.4955696176607,1412.4812567155168,1376.1006785362929,1394.12890625,2992820
2018-05-09,INFY.NS,459.1254830755297,462.82209185499715,457.35583453262615,460.38388061523438,3783504
2018-05-09,TCS.NS,1393.7238620940884,1415.8236544925674,1393.7238620940884,1413.61572265625,2615050
2018-05-10,INFY.NS,462.46812418062387,465.22091063407998,457.29680859924559,459.32208251953125,3182862
2018-05-10,TCS.NS,1419.1455736648513,1422.4676092554373,1393.7237474929764,1398.200439453125,3858678
2018-05-11,INFY.NS,461.01307245982338,465.29951557140339,458.55522755420031,464.3360595703125,3311706
2018-05-11,TCS.NS,1399.3955396266078,1411.8735234027749,1394.6555536051801,1400.5096435546875,2627876
2018-05-14,INFY.NS,465.7517832637036,468.56356752500784,460.10858078410342,467.69842529296875,4432094
2018-05-14,TCS.NS,1400.5300341919881,1406.2018364710416,1381.8131064527881,1391.02978515625,2433894
2018-05-15,INFY.NS,467.22653644751216,475.05232524749755,467.22653644751216,469.7630615234375,5611974
2018-05-15,TCS.NS,1397.6939387587274,1416.2488519882706,1391.090321527266,1410.820068359375,1952890
2018-05-16,INFY.NS,466.89224016266809,471.11973359854824,465.81078835348944,467.95401000976562,6205004
2018-05-16,TCS.NS,1409.8277219737295,1421.5967315104297,1407.9236367003764,1415.479248046875,1648450
2018-05-17,INFY.NS,470.33318218588721,470.90338297909972,461.50462284258811,465.18154907226562,9519598
2018-05-17,TCS.NS,1423.196850431764,1431.3804304104931,1408.2273647111156,1414.62841796875,2968048
2018-05-18,INFY.NS,465.220898191787,466.61697334347343,461.28834622059696,465.29953002929688,7139660
2018-05-18,TCS.NS,1410.1718995198039,1425.1211079346049,1400.9349460280555,1418.7808837890625,1874996
2018-05-21,INFY.NS,463.86419490155981,467.34449385466303,460.10858850289117,463.84451293945312,8475320
2018-05-21,TCS.NS,1429.5774060944407,1455.2220686788326,1425.2628256601704,1440.9412841796875,3446178
2018-05-22,INFY.NS,462.07488068274716,471.11975068760091,461.64230954434203,469.48773193359375,5636804
2018-05-22,TCS.NS,1441.4480124271054,1448.3149245764689,1415.3982154675025,1421.55615234375,1857416
2018-05-23,INFY.NS,469.93994638343139,474.91463407790309,464.63100138244704,465.96807861328125,9538442
2018-05-23,TCS.NS,1428.0782710239571,1436.1808427744477,1410.252613172878,1415.9649658203125,1507298
2018-05-24,INFY.NS,471.11974197875077,482.74045264600096,471.11974197875077,480.16461181640625,9740570
2018-05-24,TCS.NS,1422.0016218682581,1464.5401319241462,1418.9024271275325,1459.962158203125,2962316
2018-05-25,INFY.NS,483.74332266253214,491.03822749447073,480.0860772681491,483.03549194335938,8901438
2018-05-25,TCS.NS,1468.5912269785395,1488.7666517542878,1447.3422509381344,1452.710205078125,3769772
2018-05-28,INFY.NS,484.09714900388155,484.72634772007012,474.26576904848184,477.56912231445312,5739794
2018-05-28,TCS.NS,1465.147840459937,1465.147840459937,1412.2785488299021,1418.7808837890625,3716798
2018-05-29,INFY.NS,477.4314534737133,482.34714304860523,474.34436201685639,478.47354125976562,3388934
2018-05-29,TCS.NS,1430.0637313328991,1435.7760854574642,1413.0888786895132,1427.470947265625,3525312
2018-05-30,INFY.NS,478.59162670862685,483.21237577504127,474.10850737514761,476.50735473632812,6323066
2018-05-30,TCS.NS,1421.617043921106,1431.3198575923975,1410.8608559483509,1423.6629638671875,3779106
2018-05-31,INFY.NS,476.50730577217649,488.42295751243739,475.93710493512668,484.41177368164062,19720340
2018-05-31,TCS.NS,1416.6771253821687,1437.1430026396722,1410.2228094205982,1422.43701171875,5049371
2018-06-01,INFY.NS,483.86117758421858,490.09426251555624,478.67018046423362,480.0859375,4998356
2018-06-01,TCS.NS,1433.0171460017207,1435.8766442976194,1402.2163042498823,1415.4107666015625,1603856
2018-06-04,INFY.NS,480.20392321211148,488.81622183821497,476.62531043275669,487.4005126953125,4270156
2018-06-04,TCS.NS,1425.6642633552656,1428.9322616666816,1399.1934570865164,1425.051513671875,1681483
2018-06-05,INFY.NS,488.42285458059399,488.42285458059399,478.5914766703566,480.10549926757812,4710862
2018-06-05,TCS.NS,1424.847443660005,1431.3017610861682,1398.0090240855116,1406.546630859375,2449568
2018-06-06,INFY.NS,481.81629040656566,488.24605184508397,479.79106436827828,486.6336669921875,4038184
2018-06-06,TCS.NS,1407.6903847710009,1417.4127004681661,1401.3177476635742,1409.9371337890625,2236512
2018-06-07,INFY.NS,486.84995209584338,494.71505633002505,486.84995209584338,492.532470703125,6676226
2018-06-07,TCS.NS,1409.3243397315418,1428.9323305451981,1408.3439800834183,1417.9437255859375,2414762
2018-06-08,INFY.NS,490.7824051352747,496.28797698775372,490.0155768291616,495.52114868164062,6459878
2018-06-08,TCS.NS,1417.4943295051655,1435.7134607798373,1417.4943295051655,1427.3800048828125,2582138
2018-06-11,INFY.NS,497.6842593896618,499.43422625612078,493.55507877888289,496.44549560546875,5171290
2018-06-11,TCS.NS,1427.3796057247569,1440.3699158937825,1424.029928192208,1429.5037841796875,2179378
2018-06-12,INFY.NS,497.76275171000287,499.92565523313539,491.74592816192074,494.91165161132812,7839820
2018-06-12,TCS.NS,1435.4683034598058,1458.3442923595637,1432.2003050455546,1455.0762939453125,4608875
2018-06-13,INFY.NS,498.1757052345543,504.93967545461805,498.1757052345543,501.32174682617188,5766928
2018-06-13,TCS.NS,1483.6711421320458,1496.4572046853534,1468.9651506351422,1490.288818359375,5370983
2018-06-14,INFY.NS,504.826993831594,504.826993831594,497.21227514979438,499.46847534179688,7598848
2018-06-14,TCS.NS,1495.1093289154792,1496.9884679645997,1457.5273457842704,1460.427734375,3819998
2018-06-15,INFY.NS,498.38053515625001,520.33828710937507,497.57474609375004,516.2086181640625,19957760
2018-06-15,TCS.NS,1470.5995545881599,1509.0802229869337,1461.2857374628186,1503.3204345703125,9183574
2018-06-18,INFY.NS,517.31657943850166,520.23756479748067,508.59390297849939,510.6285400390625,8214846
2018-06-18,TCS.NS,1526.1142055026785,1526.1142055026785,1488.6956875213855,1494.2921142578125,4674987
2018-06-19,INFY.NS,508.85577823905908,509.01694588318605,498.80357964793399,500.23382568359375,7545700
2018-06-19,TCS.NS,1488.6957936037661,1502.4622164784016,1487.7562241474548,1490.61572265625,3245034
2018-06-20,INFY.NS,503.01384391860279,504.56497809439389,498.78345115837425,500.85836791992188,5371802
2018-06-20,TCS.NS,1496.7429361043999,1500.2560734998149,1485.7951239398942,1488.9405517578125,3107695
2018-06-21,INFY.NS,501.9864953848886,506.23705298745426,497.97771388180939,502.228271484375,5798790
2018-06-21,TCS.NS,1496.7432680169202,1496.7432680169202,1484.9784538242197,1486.408203125,2910659
2018-06-22,INFY.NS,500.79795479764164,505.83413696575951,500.07272489284611,502.75198364257812,4343118
2018-06-22,TCS.NS,1492.6581874184619,1492.6581874184619,1470.2315895197555,1478.6058349609375,2949458
2018-06-25,INFY.NS,506.49888990864559,515.22156669284936,505.22976224852289,512.66314697265625,7731178
2018-06-25,TCS.NS,1480.3216109084399,1488.8592169265573,1475.5012932709651,1486.3265380859375,2083217
2018-06-26,INFY.NS,511.27313850292705,517.2762766006008,510.16517858891359,514.8387451171875,4483504
2018-06-26,TCS.NS,1489.3901435077578,1520.4361256543814,1487.756144447409,1513.0831298828125,4679712
2018-06-27,INFY.NS,517.29641495996452,521.12391301597074,509.90331013018158,511.67605590820312,6952142
2018-06-27,TCS.NS,1519.6192286627927,1540.1667881794313,1512.470482291395,1517.9852294921875,4081208
2018-06-28,INFY.NS,514.21434680020491,522.95713908301298,514.19418239961124,519.57281494140625,10996818
2018-06-28,TCS.NS,1523.7041146579904,1528.6061118097052,1492.0862729219855,1505.4849853515625,4888125
2018-06-29,INFY.NS,522.97725078030669,529.80629321417155,517.01439221831617,526.6636962890625,9966600
2018-06-29,TCS.NS,1507.2825330758978,1525.6650234793976,1505.1583541311056,1509.6109619140625,3506276
2018-07-02,INFY.NS,529.40344948564382,539.87870799905829,529.40344948564382,537.74334716796875,4830144
2018-07-02,TCS.NS,1513.0831936867226,1517.8218310541083,1504.1778784860244,1512.5521240234375,2650290
2018-07-03,INFY.NS,536.61534169621746,547.09060157185229,536.55489766833307,545.4185791015625,8127452
2018-07-03,TCS.NS,1519.578249202219,1535.8774498069013,1517.2090303296377,1531.0980224609375,3242233
2018-07-04,INFY.NS,544.73368337331192,544.97541030579134,539.4154449514084,541.97381591796875,5025722
2018-07-04,TCS.NS,1535.8772972069607,1535.8772972069607,1517.2905595838529,1524.6435546875,2700614
2018-07-05,INFY.NS,542.73935306220199,542.79979709375687,510.9106768919242,517.31671142578125,17019902
2018-07-05,TCS.NS,1530.2404520866733,1542.0869478449522,1521.3351353289952,1536.20458984375,2472571
2018-07-06,INFY.NS,519.83478717087348,524.5083549599866,511.2732764346743,517.41741943359375,11215356
2018-07-06,TCS.NS,1538.287725737021,1569.4562814125507,1537.3073660784642,1562.87939453125,3713781
2018-07-09,INFY.NS,522.55421548829202,524.9715827149148,515.32227820789706,523.299560546875,6644998
2018-07-09,TCS.NS,1571.9073873348711,1572.2342071537794,1533.0999024604396,1538.410400390625,6151747
2018-07-10,INFY.NS,527.18769084038377,529.98778920473546,521.46660603461612,524.3271484375,5974488
2018-07-10,TCS.NS,1550.6653669963821,1551.4006866425032,1528.4021260845532,1531.9560546875,5303302
2018-07-11,INFY.NS,530.83384217775392,540.72487588658578,520.27797330821147,532.002197265625,11899832
2018-07-11,TCS.NS,1552.2995786326953,1632.3655568990134,1547.5201498763467,1617.577880859375,22903802
2018-07-12,INFY.NS,534.27847475083831,534.68136931730169,517.49790622134401,521.486572265625,13272240
2018-07-12,TCS.NS,1620.9272281106444,1626.5645453724296,1601.727737253487,1610.5921630859375,6921701
2018-07-13,INFY.NS,529.80635862707868,536.49439864113492,523.09815421197118,530.7733154296875,19496158
2018-07-13,TCS.NS,1613.5741837953401,1632.2834942777777,1612.7571842086081,1618.557861328125,4148185
2018-07-16,INFY.NS,530.77328477626486,557.76721936027741,518.80728725029485,536.99798583984375,35344680
2018-07-16,TCS.NS,1625.8295430291726,1630.7315416513711,1615.5761560185072,1625.1759033203125,2582159
2018-07-17,INFY.NS,535.72896499825163,543.70629827276809,528.87975635013231,535.0037841796875,11161690
